"ID","t"
"Sim-People-Ind-6",53.4881
"Sim-People-Ind-9",59.7745
"Sim-People-Ind-11",66.1247
"Sim-People-Ind-13",34.83
"Sim-People-Ind-14",73.2694
"Sim-People-Ind-18",37.3955
"Sim-People-Ind-29",60.1333
"Sim-People-Ind-30",46.9045
"Sim-People-Ind-36",52.3882
"Sim-People-Ind-39",25.0903
"Sim-People-Ind-40",50.1087
"Sim-People-Ind-41",61.7153
"Sim-People-Ind-46",26.3745
"Sim-People-Ind-49",49.7511
"Sim-People-Ind-53",50.3554
"Sim-People-Ind-55",40.913
"Sim-People-Ind-57",61.672
"Sim-People-Ind-63",40.3302
"Sim-People-Ind-65",53.5085
"Sim-People-Ind-77",73.8485
"Sim-People-Ind-84",62.4704
"Sim-People-Ind-91",37.1998
"Sim-People-Ind-92",95.5205
"Sim-People-Ind-97",60.3476
