"ID","t"
"Prod-1",7.62978
"Prod-11",51.9891
"Prod-20",70.9605
"Prod-23",56.546
"Prod-25",65.7339
"Prod-26",46.9469
"Prod-35",39.8988
"Prod-42",60.1288
"Prod-43",50.392
"Prod-52",44.8375
"Prod-54",37.316
"Prod-55",24.5841
"Prod-61",37.4291
"Prod-66",40.9361
"Prod-69",41.0866
"Prod-73",43.7028
"Prod-81",51.0475
"Prod-84",45.25
"Prod-85",40.4559
"Prod-87",55.21
"Prod-88",34.5849
"Prod-94",46.1619
"Prod-96",52.4325
"Prod-107",35.364
"Prod-108",44.553
"Prod-120",40.1456
"Prod-141",30.5147
"Prod-147",34.9496
"Prod-148",38.3802
"Prod-153",52.3476
"Prod-155",37.6291
"Prod-158",61.7795
"Prod-161",54.0466
"Prod-164",57.5188
"Prod-168",36.9457
"Prod-172",66.049
"Prod-175",45.0219
"Prod-178",38.5143
"Prod-180",54.9182
"Prod-188",55.6366
"Prod-193",45.1729
"Prod-196",28.4095
"Prod-205",34.3415
"Prod-206",33.8208
"Prod-208",44.0396
"Prod-209",67.4568
"Prod-210",37.6584
"Prod-213",26.9734
"Prod-217",39.8162
"Prod-220",36.4612
"Prod-236",54.0194
"Prod-237",42.551
"Prod-244",53.3629
"Prod-248",54.5733
"Prod-268",41.7273
"Prod-281",54.267
"Prod-295",28.9058
"Prod-296",40.5726
"Prod-300",31.223
"Prod-303",56.1217
"Prod-304",37.1675
"Prod-317",34.7971
"Prod-331",39.9112
"Prod-333",53.4763
"Prod-334",56.5292
"Prod-335",42.5712
"Prod-336",44.0073
"Prod-337",62.5194
"Prod-361",37.5542
"Prod-364",58.6872
"Prod-371",56.9939
"Prod-387",92.9516
"Prod-395",43.4525
"Prod-396",34.9362
"Prod-412",30.2498
"Prod-413",60.9054
"Prod-416",27.219
"Prod-427",29.1318
"Prod-430",55.675
"Prod-432",55.8253
"Prod-437",53.7349
"Prod-447",38.7516
"Prod-450",48.9196
"Prod-462",37.4114
"Prod-463",41.289
"Prod-464",56.1348
"Prod-465",43.1614
"Prod-468",45.4385
"Prod-469",27.0464
"Prod-504",40.5431
"Prod-505",41.8311
"Prod-508",45.8776
"Prod-538",56.9219
"Prod-539",49.3328
"Prod-540",63.5818
"Prod-542",53.7756
"Prod-545",38.2925
"Prod-555",29.9962
"Prod-556",56.367
"Prod-559",36.4928
"Prod-560",44.8658
"Prod-567",52.8464
"Prod-570",44.2856
"Prod-587",51.0683
"Prod-593",41.1537
"Prod-594",39.6782
