"ID","t"
"Sim-People-Ind-1",28.1407
"Sim-People-Ind-2",19.4013
"Sim-People-Ind-3",44.2477
"Sim-People-Ind-4",26.8616
"Sim-People-Ind-5",41.8951
"Sim-People-Ind-6",14.1833
"Sim-People-Ind-7",47.6959
"Sim-People-Ind-8",30.9357
"Sim-People-Ind-9",76.935
"Sim-People-Ind-10",27.1592
"Sim-People-Ind-11",33.9802
"Sim-People-Ind-12",63.4746
"Sim-People-Ind-14",13.5079
"Sim-People-Ind-15",15.4691
"Sim-People-Ind-16",36.3002
"Sim-People-Ind-17",20.291
"Sim-People-Ind-18",31.4525
"Sim-People-Ind-19",28.5126
"Sim-People-Ind-20",28.3646
"Sim-People-Ind-21",80.0539
"Sim-People-Ind-22",43.6458
"Sim-People-Ind-23",27.768
"Sim-People-Ind-24",34.6495
"Sim-People-Ind-25",41.2631
"Sim-People-Ind-26",53.0417
"Sim-People-Ind-27",24.5693
"Sim-People-Ind-28",26.8604
"Sim-People-Ind-29",24.0117
"Sim-People-Ind-30",29.8306
"Sim-People-Ind-31",24.2531
"Sim-People-Ind-32",30.9517
"Sim-People-Ind-33",30.4957
"Sim-People-Ind-34",45.9425
"Sim-People-Ind-35",27.7675
"Sim-People-Ind-36",25.6882
"Sim-People-Ind-37",56.0511
"Sim-People-Ind-38",32.8876
"Sim-People-Ind-39",40.7147
"Sim-People-Ind-40",32.7739
"Sim-People-Ind-41",35.7382
"Sim-People-Ind-42",42.5686
"Sim-People-Ind-43",40.1218
"Sim-People-Ind-44",36.8337
"Sim-People-Ind-45",21.3314
"Sim-People-Ind-46",21.4012
"Sim-People-Ind-47",91.0395
"Sim-People-Ind-48",19.4918
"Sim-People-Ind-49",30.5992
"Sim-People-Ind-50",31.4102
"Sim-People-Ind-51",59.0774
"Sim-People-Ind-52",59.5375
"Sim-People-Ind-53",27.3748
"Sim-People-Ind-54",55.7457
"Sim-People-Ind-55",21.0565
"Sim-People-Ind-56",73.0727
"Sim-People-Ind-57",25.356
"Sim-People-Ind-58",41.679
"Sim-People-Ind-59",34.0307
"Sim-People-Ind-60",17.2349
"Sim-People-Ind-61",20.9542
"Sim-People-Ind-62",24.6222
"Sim-People-Ind-63",29.6324
"Sim-People-Ind-64",32.1346
"Sim-People-Ind-65",26.9986
"Sim-People-Ind-66",42.4623
"Sim-People-Ind-68",14.2393
"Sim-People-Ind-71",80.7474
"Sim-People-Ind-72",21.6915
"Sim-People-Ind-73",17.9404
"Sim-People-Ind-74",50.2867
"Sim-People-Ind-75",20.9782
"Sim-People-Ind-76",32.94
"Sim-People-Ind-77",33.6395
"Sim-People-Ind-78",21.5845
"Sim-People-Ind-79",8.15675
"Sim-People-Ind-80",24.8695
"Sim-People-Ind-81",47.9061
"Sim-People-Ind-82",21.8156
"Sim-People-Ind-83",51.1844
"Sim-People-Ind-84",23.3342
"Sim-People-Ind-85",48.4951
"Sim-People-Ind-86",20.5223
"Sim-People-Ind-87",28.6556
"Sim-People-Ind-88",65.6918
"Sim-People-Ind-89",18.9771
"Sim-People-Ind-90",32.0748
"Sim-People-Ind-91",32.3655
"Sim-People-Ind-92",22.0156
"Sim-People-Ind-93",35.2558
"Sim-People-Ind-94",35.0281
"Sim-People-Ind-95",14.3561
"Sim-People-Ind-96",36.3731
"Sim-People-Ind-97",50.2118
"Sim-People-Ind-98",14.9531
"Sim-People-Ind-99",57.0982
"Sim-People-Ind-100",38.3689
"Sim-People-Ind-101",20.5324
"Sim-People-Ind-102",25.0455
"Sim-People-Ind-103",42.7748
"Sim-People-Ind-104",23.3687
"Sim-People-Ind-105",40.7832
"Sim-People-Ind-106",36.6723
"Sim-People-Ind-107",48.4083
"Sim-People-Ind-108",32.7152
"Sim-People-Ind-109",60.3171
"Sim-People-Ind-110",16.062
"Sim-People-Ind-111",6.6078
"Sim-People-Ind-112",68.5997
"Sim-People-Ind-113",11.2684
"Sim-People-Ind-115",35.9259
"Sim-People-Ind-116",68.1775
"Sim-People-Ind-117",29.5829
"Sim-People-Ind-118",65.127
"Sim-People-Ind-119",87.6957
"Sim-People-Ind-120",50.4229
"Sim-People-Ind-121",36.5196
"Sim-People-Ind-122",20.4736
"Sim-People-Ind-123",86.772
"Sim-People-Ind-124",35.9767
"Sim-People-Ind-126",47.7621
"Sim-People-Ind-127",29.882
"Sim-People-Ind-128",29.184
"Sim-People-Ind-129",57.4942
"Sim-People-Ind-130",27.3943
"Sim-People-Ind-131",31.809
"Sim-People-Ind-132",38.631
"Sim-People-Ind-133",34.9284
"Sim-People-Ind-134",37.2519
"Sim-People-Ind-135",21.685
"Sim-People-Ind-136",68.1848
"Sim-People-Ind-137",10.6332
"Sim-People-Ind-138",33.7683
"Sim-People-Ind-139",37.2762
"Sim-People-Ind-140",54.4069
"Sim-People-Ind-141",29.0029
"Sim-People-Ind-142",13.7512
"Sim-People-Ind-143",34.2023
"Sim-People-Ind-144",51.718
"Sim-People-Ind-145",36.9247
"Sim-People-Ind-146",19.3919
"Sim-People-Ind-147",45.5126
"Sim-People-Ind-148",52.2504
"Sim-People-Ind-149",67.6266
"Sim-People-Ind-150",44.0098
"Sim-People-Ind-151",25.0653
"Sim-People-Ind-152",29.7663
"Sim-People-Ind-153",31.4024
