"ID","t"
"Prod-3",21.0982
"Prod-4",14.4697
"Prod-5",11.8479
"Prod-6",16.0432
"Prod-7",20.6677
"Prod-8",18.2376
"Prod-9",16.5265
"Prod-10",31.6308
"Prod-11",20.2523
"Prod-12",79.3387
"Prod-13",41.9997
"Prod-14",48.3947
"Prod-15",29.2584
"Prod-16",77.1126
"Prod-17",20.5031
"Prod-18",22.863
"Prod-19",18.4337
"Prod-20",34.3372
"Prod-21",40.5951
"Prod-22",35.8419
"Prod-23",20.2471
"Prod-24",37.5463
"Prod-25",39.8377
"Prod-26",37.7303
"Prod-27",15.776
"Prod-28",52.1548
"Prod-29",36.375
"Prod-30",21.8415
"Prod-31",26.9148
"Prod-32",18.9644
"Prod-33",14.9022
"Prod-34",25.0524
"Prod-35",18.1076
"Prod-36",6.84398
"Prod-37",15.7805
"Prod-38",25.2392
"Prod-39",24.5396
"Prod-40",16.3524
"Prod-41",37.2568
"Prod-42",11.8827
"Prod-43",17.2562
"Prod-44",24.7763
"Prod-45",15.7827
"Prod-46",21.2845
"Prod-47",32.4834
"Prod-48",7.46558
"Prod-49",27.616
"Prod-50",25.0231
"Prod-51",29.2287
"Prod-52",12.6669
"Prod-53",23.8824
"Prod-54",22.1017
"Prod-55",6.55157
"Prod-56",31.2262
"Prod-57",54.1244
"Prod-58",16.1753
"Prod-59",25.3484
"Prod-60",48.2016
"Prod-61",19.8434
"Prod-62",20.7296
"Prod-63",32.9716
"Prod-64",15.4605
"Prod-65",12.8027
"Prod-66",26.3208
"Prod-67",0.68112
"Prod-68",10.5479
"Prod-69",24.063
"Prod-70",31.406
"Prod-71",33.4359
"Prod-72",32.4939
"Prod-73",2.5887
"Prod-74",22.8698
"Prod-75",20.3322
"Prod-76",14.945
"Prod-77",13.7302
"Prod-78",14.5884
"Prod-79",21.9286
"Prod-80",29.5997
"Prod-82",19.7112
"Prod-83",31.1028
"Prod-84",51.8963
"Prod-85",53.7027
"Prod-86",24.6593
"Prod-87",33.2637
"Prod-88",62.8163
"Prod-89",14.528
"Prod-90",31.0197
"Prod-91",28.4692
"Prod-92",25.7978
"Prod-93",22.3189
"Prod-94",48.3355
"Prod-95",15.4465
"Prod-96",16.5932
"Prod-97",28.5814
"Prod-98",35.8903
"Prod-99",29.3614
"Prod-100",18.4963
"Prod-101",20.2643
"Prod-102",18.9436
"Prod-103",49.044
"Prod-104",27.7221
"Prod-105",16.1803
"Prod-106",4.83231
"Prod-107",25.3287
"Prod-108",42.2347
"Prod-109",26.859
"Prod-110",22.2412
"Prod-111",25.479
"Prod-112",20.5206
"Prod-113",24.402
"Prod-114",21.1169
"Prod-115",19.6867
"Prod-116",17.5089
"Prod-117",23.0265
"Prod-118",10.6476
"Prod-119",35.3846
"Prod-120",33.7411
"Prod-121",19.059
"Prod-122",15.3771
"Prod-123",27.7817
"Prod-124",17.3605
"Prod-125",22.905
"Prod-126",26.7412
"Prod-127",15.9277
"Prod-128",30.3729
"Prod-129",23.2542
"Prod-130",15.6715
"Prod-131",21.6223
"Prod-132",41.3508
"Prod-133",5.69977
"Prod-134",16.1094
"Prod-135",18.3353
"Prod-136",27.9741
"Prod-137",59.7802
"Prod-138",31.4508
"Prod-139",21.9402
"Prod-140",16.3248
"Prod-141",24.4802
"Prod-142",24.0113
"Prod-143",11.678
"Prod-144",18.1232
"Prod-145",25.2331
"Prod-146",12.459
"Prod-147",16.6641
"Prod-148",14.2008
"Prod-149",38.3032
"Prod-150",30.0165
"Prod-151",29.0796
"Prod-152",25.0001
"Prod-153",26.6988
"Prod-154",23.4912
"Prod-155",18.7657
"Prod-156",11.4746
"Prod-157",8.42508
"Prod-158",22.5215
"Prod-159",31.0689
"Prod-160",23.3287
"Prod-161",26.2271
"Prod-162",22.0777
"Prod-163",21.8196
"Prod-164",16.4937
"Prod-165",16.3005
"Prod-166",17.702
"Prod-167",31.3272
"Prod-168",33.1296
"Prod-169",15.199
"Prod-170",23.2233
"Prod-171",28.6471
"Prod-172",36.1947
"Prod-173",30.5184
"Prod-174",45.6905
"Prod-175",48.1402
"Prod-176",30.9193
"Prod-177",49.1002
"Prod-178",20.811
"Prod-179",68.1298
"Prod-180",70.3873
"Prod-181",45.1585
"Prod-182",29.269
"Prod-183",13.8411
"Prod-184",60.384
"Prod-185",48.0204
"Prod-186",3.74912
"Prod-187",19.8283
"Prod-188",43.2567
"Prod-189",38.183
"Prod-190",29.8716
"Prod-191",55.8123
"Prod-192",18.9384
"Prod-193",14.302
"Prod-194",41.0654
"Prod-195",23.1856
"Prod-196",16.6527
"Prod-197",56.3414
"Prod-198",50.7839
"Prod-199",28.6509
"Prod-200",24.0571
"Prod-201",20.9225
"Prod-202",25.8812
"Prod-203",29.2248
"Prod-204",26.2292
"Prod-205",26.3125
"Prod-206",15.2315
"Prod-207",22.3974
"Prod-208",30.0083
"Prod-209",29.3893
"Prod-210",36.7283
"Prod-211",22.9262
"Prod-212",11.8019
"Prod-213",31.4437
"Prod-214",24.6912
"Prod-215",19.4511
"Prod-216",20.3402
"Prod-217",12.8703
"Prod-218",12.4008
"Prod-219",21.6122
"Prod-220",17.2837
"Prod-221",14.8104
"Prod-222",3.26534
"Prod-223",20.733
"Prod-224",27.8005
"Prod-225",13.1752
"Prod-226",19.1217
"Prod-227",26.791
"Prod-228",41.6067
"Prod-229",18.8696
"Prod-230",11.7015
"Prod-231",15.6457
"Prod-232",14.5478
"Prod-233",20.2191
"Prod-234",21.2015
"Prod-235",40.5272
"Prod-236",20.4794
"Prod-237",21.2004
"Prod-238",8.10963
"Prod-239",18.8824
"Prod-240",20.0726
"Prod-241",41.707
"Prod-242",39.7462
"Prod-243",41.5541
"Prod-244",49.5294
"Prod-245",22.2882
"Prod-246",39.9271
"Prod-247",23.8259
"Prod-248",31.0947
"Prod-249",36.7734
"Prod-250",27.9132
"Prod-251",18.4729
"Prod-252",18.2005
"Prod-253",40.4185
"Prod-254",17.1346
"Prod-255",28.4154
"Prod-256",23.2836
"Prod-257",18.2287
"Prod-258",56.5983
"Prod-259",25.6737
"Prod-260",13.6086
"Prod-261",57.1062
"Prod-262",15.7404
"Prod-263",8.38319
"Prod-264",11.328
"Prod-265",19.6129
"Prod-266",19.8425
"Prod-267",24.2403
"Prod-268",16.1754
"Prod-269",14.0842
"Prod-270",20.8083
"Prod-271",33.9673
"Prod-272",46.1794
"Prod-273",22.8578
"Prod-274",17.6658
"Prod-275",28.4088
"Prod-276",38.4392
"Prod-277",32.6171
"Prod-278",41.2505
"Prod-279",20.7331
"Prod-280",31.6845
"Prod-281",24.0829
"Prod-282",24.1841
"Prod-283",29.4698
"Prod-284",29.5532
"Prod-285",25.5333
"Prod-286",24.2352
"Prod-287",28.8353
"Prod-288",13.2786
"Prod-289",16.7678
"Prod-290",21.5777
"Prod-291",17.6678
"Prod-292",22.6585
"Prod-293",9.57839
"Prod-294",28.1472
"Prod-295",38.5243
"Prod-296",24.8144
"Prod-297",25.7366
"Prod-298",21.7616
"Prod-299",49.6041
"Prod-300",16.7985
"Prod-301",52.4506
"Prod-302",32.9249
"Prod-303",26.0866
"Prod-304",48.5827
"Prod-305",20.3022
"Prod-306",19.8383
"Prod-307",12.2288
"Prod-308",37.9775
"Prod-309",56.7547
"Prod-310",17.1786
