"ID","t"
"Prod-1",11.7076
"Prod-2",7.62581
"Prod-3",25.5349
"Prod-4",43.1488
"Prod-6",33.6558
"Prod-7",41.1945
"Prod-9",18.2054
"Prod-10",20.3216
"Prod-11",30.6559
"Prod-12",11.3173
"Prod-13",38.5518
"Prod-15",23.3757
"Prod-16",22.7684
"Prod-17",17.5593
"Prod-18",27.1577
"Prod-19",31.8669
"Prod-20",30.9524
"Prod-21",32.3595
"Prod-22",36.5004
"Prod-24",31.9341
"Prod-25",20.8198
"Prod-26",46.6387
"Prod-27",32.7675
"Prod-28",32.418
"Prod-29",40.2311
"Prod-30",36.1076
"Prod-31",20.6702
"Prod-32",31.5911
"Prod-33",29.7897
"Prod-34",53.9695
"Prod-37",33.7482
"Prod-39",16.3376
"Prod-40",52.2892
"Prod-41",26.25
"Prod-42",32.5801
"Prod-43",35.0523
"Prod-46",27.4504
"Prod-47",23.2581
"Prod-48",28.1321
"Prod-49",26.6524
"Prod-52",36.4553
"Prod-54",27.498
"Prod-55",28.3126
"Prod-56",22.7356
"Prod-57",23.6479
"Prod-58",37.7178
"Prod-59",40.4547
"Prod-60",37.9891
"Prod-61",40.2784
"Prod-62",38.747
"Prod-65",36.5738
"Prod-66",11.3634
"Prod-69",40.9196
"Prod-70",28.1035
"Prod-71",37.9059
"Prod-72",41.3813
"Prod-74",30.0896
"Prod-76",29.7308
"Prod-77",31.3024
"Prod-79",30.729
"Prod-80",13.321
"Prod-81",24.3825
"Prod-82",33.3523
"Prod-83",25.7788
"Prod-84",48.5201
"Prod-85",30.7537
"Prod-86",23.6861
"Prod-87",29.1449
"Prod-88",39.1302
"Prod-90",29.628
"Prod-91",27.1309
"Prod-92",19.8051
"Prod-93",45.4042
"Prod-94",49.6455
"Prod-96",27.3284
"Prod-97",29.857
"Prod-99",19.0087
"Prod-100",34.0156
"Prod-101",36.4827
"Prod-102",27.717
"Prod-103",28.4818
"Prod-104",35.1324
"Prod-106",28.6546
"Prod-107",18.1443
"Prod-108",9.72364
"Prod-109",54.7753
"Prod-110",24.1328
"Prod-112",28.837
"Prod-114",24.3413
"Prod-115",25.074
"Prod-116",28.9647
"Prod-117",26.3868
"Prod-118",24.9625
"Prod-119",28.5844
"Prod-120",15.7128
"Prod-121",27.1
"Prod-123",29.691
"Prod-124",38.1423
"Prod-125",31.0233
"Prod-126",37.6314
"Prod-127",36.1115
"Prod-128",35.4008
"Prod-129",35.877
"Prod-131",22.9178
"Prod-132",29.8528
"Prod-133",29.8321
"Prod-134",37.1368
"Prod-135",32.707
"Prod-136",22.4721
"Prod-137",26.2458
"Prod-138",31.3164
"Prod-139",33.2806
"Prod-140",31.1514
"Prod-142",31.6995
"Prod-144",41.6177
"Prod-145",25.6419
"Prod-146",36.2336
"Prod-147",40.6754
"Prod-148",30.0188
"Prod-149",21.209
"Prod-152",59.4014
"Prod-153",34.7461
"Prod-154",32.2915
"Prod-156",27.3164
"Prod-158",27.2554
"Prod-161",37.8445
"Prod-163",36.7589
"Prod-164",41.1208
"Prod-165",39.8244
"Prod-166",30.0063
"Prod-167",20.8748
"Prod-168",42.0421
"Prod-169",29.5373
"Prod-171",27.5374
"Prod-172",34.883
"Prod-173",25.8433
"Prod-174",31.8407
"Prod-175",39.3284
"Prod-176",29.1894
"Prod-177",34.4351
"Prod-179",33.1393
"Prod-180",13.9166
"Prod-181",43.4818
"Prod-182",33.4127
"Prod-183",35.8875
"Prod-184",32.7251
"Prod-185",38.527
"Prod-186",34.1894
"Prod-187",28.8081
"Prod-188",25.0158
"Prod-189",37.2965
"Prod-190",44.0244
"Prod-194",74.1561
"Prod-195",40.3843
"Prod-196",25.4774
"Prod-197",53.3177
"Prod-198",34.6102
"Prod-200",34.1446
"Prod-203",39.4096
"Prod-204",35.9281
"Prod-205",36.1705
"Prod-206",27.5169
"Prod-207",28.0327
"Prod-208",28.4214
"Prod-209",34.6458
"Prod-210",23.9969
"Prod-211",35.3423
"Prod-212",26.19
"Prod-214",30.8351
"Prod-215",42.1857
"Prod-216",16.5429
"Prod-219",38.3277
"Prod-220",61.2298
"Prod-223",21.7004
"Prod-224",22.6914
"Prod-225",29.3883
"Prod-226",33.2825
"Prod-228",46.2687
"Prod-229",15.8186
"Prod-230",31.8107
"Prod-231",23.9241
"Prod-235",27.1945
"Prod-236",27.4292
"Prod-237",38.7705
"Prod-238",24.8497
"Prod-239",35.1229
"Prod-240",36.8839
"Prod-241",41.4284
"Prod-242",47.8273
"Prod-243",24.7435
"Prod-244",27.5005
"Prod-245",26.8286
"Prod-246",33.079
"Prod-248",27.3445
"Prod-249",31.0976
"Prod-250",34.1286
"Prod-251",26.9486
"Prod-253",33.7729
"Prod-255",30.6354
"Prod-256",39.4457
"Prod-258",41.9331
"Prod-259",21.3647
"Prod-260",26.8471
"Prod-261",43.6062
"Prod-262",28.3381
"Prod-263",25.1929
"Prod-264",33.1461
"Prod-266",32.57
"Prod-270",24.3999
"Prod-271",25.4715
"Prod-272",24.0097
"Prod-273",24.2731
"Prod-274",41.6769
"Prod-275",34.8273
"Prod-276",30.5963
"Prod-277",23.1822
"Prod-278",27.9836
"Prod-280",22.0427
"Prod-281",34.2712
"Prod-282",28.6859
"Prod-283",53.4374
"Prod-284",36.1214
"Prod-285",31.3744
"Prod-286",23.288
"Prod-287",29.8924
"Prod-288",30.1225
"Prod-289",31.0331
"Prod-290",27.262
"Prod-291",33.6234
"Prod-292",23.2318
"Prod-294",31.9229
"Prod-295",29.5048
"Prod-297",41.0123
"Prod-298",27.4652
"Prod-299",24.806
"Prod-300",33.509
"Prod-301",32.2782
"Prod-302",35.9671
"Prod-303",44.9301
"Prod-304",26.9493
"Prod-305",48.8318
"Prod-306",33.7332
"Prod-307",51.1696
"Prod-308",31.0547
"Prod-309",36.2608
"Prod-310",28.9597
"Prod-311",28.3974
"Prod-312",31.0416
"Prod-314",24.4917
"Prod-315",36.2954
"Prod-317",37.4462
"Prod-318",29.2914
"Prod-320",41.0997
"Prod-322",31.3019
"Prod-323",28.9197
"Prod-324",38.1982
"Prod-325",35.9205
"Prod-326",23.8988
"Prod-327",21.757
"Prod-329",42.3459
"Prod-330",39.0274
"Prod-331",23.5175
"Prod-332",25.6661
"Prod-333",42.2522
"Prod-335",38.4466
"Prod-336",31.3874
"Prod-337",37.0653
"Prod-339",42.2211
"Prod-340",33.889
"Prod-341",24.5507
"Prod-342",35.6396
"Prod-343",21.7208
"Prod-344",13.9931
"Prod-345",40.2224
"Prod-346",41.8911
"Prod-348",24.688
"Prod-349",24.3938
"Prod-350",31.5375
"Prod-351",30.3449
"Prod-352",28.1875
"Prod-353",28.321
"Prod-354",29.5346
"Prod-355",27.7646
"Prod-356",33.4295
"Prod-357",30.0569
"Prod-358",28.2838
"Prod-359",39.5051
"Prod-360",40.3814
"Prod-361",23.3572
"Prod-362",30.6933
"Prod-363",28.5968
"Prod-365",37.5394
"Prod-367",26.5905
"Prod-369",27.9887
"Prod-370",30.8546
"Prod-371",28.4552
"Prod-372",27.1393
"Prod-373",39.6707
"Prod-375",30.2624
"Prod-376",23.0421
"Prod-377",32.3061
"Prod-378",32.5655
"Prod-379",34.4341
"Prod-380",32.483
"Prod-381",27.2371
"Prod-382",23.81
"Prod-385",21.3123
"Prod-386",36.0903
"Prod-388",35.0734
"Prod-389",33.6533
"Prod-390",23.0411
"Prod-391",34.2881
"Prod-394",32.2864
"Prod-395",33.9903
"Prod-396",28.9024
"Prod-397",32.0233
"Prod-398",28.6695
"Prod-399",25.9318
"Prod-400",33.04
"Prod-402",31.4793
