"ID","t"
"Prod-3",16.3051
"Prod-4",32.4176
"Prod-5",14.0019
"Prod-6",22.5521
"Prod-7",29.794
"Prod-8",20.1776
"Prod-9",7.73312
"Prod-10",6.72479
"Prod-11",24.9456
"Prod-12",0.0831939
"Prod-13",30.4153
"Prod-14",30.7038
"Prod-15",11.8758
"Prod-16",15.64
"Prod-17",11.7694
"Prod-18",18.975
"Prod-19",23.3402
"Prod-20",18.6494
"Prod-21",23.0599
"Prod-22",27.642
"Prod-23",21.1849
"Prod-24",23.2997
"Prod-25",10.62
"Prod-26",27.6599
"Prod-27",26.0432
"Prod-28",24.6391
"Prod-29",26.358
"Prod-30",25.4124
"Prod-31",14.5357
"Prod-32",24.1237
"Prod-33",24.1098
"Prod-34",44.7898
"Prod-35",20.6345
"Prod-36",13.8518
"Prod-37",24.3065
"Prod-38",22.6585
"Prod-39",10.5396
"Prod-40",45.9629
"Prod-41",19.3581
"Prod-42",25.2983
"Prod-43",26.5414
"Prod-44",20.1026
"Prod-45",24.3306
"Prod-46",18.9453
"Prod-47",8.60888
"Prod-48",20.3116
"Prod-49",16.5891
"Prod-50",17.5909
"Prod-51",36.4404
"Prod-52",24.0426
"Prod-53",21.4137
"Prod-54",19.7973
"Prod-55",17.2732
"Prod-56",16.3582
"Prod-57",10.8976
"Prod-58",27.6367
"Prod-59",28.7716
"Prod-60",26.0523
"Prod-61",30.3987
"Prod-62",26.7267
"Prod-64",17.8616
"Prod-65",22.03
"Prod-66",1.61575
"Prod-67",14.3643
"Prod-68",16.0638
"Prod-69",32.2583
"Prod-70",18.6118
"Prod-71",26.5885
"Prod-72",29.8915
"Prod-73",23.3422
"Prod-74",22.1448
"Prod-75",30.5859
"Prod-76",20.8049
"Prod-77",20.6579
"Prod-78",31.9974
"Prod-79",23.301
"Prod-80",1.60999
"Prod-81",16.9614
"Prod-82",19.4389
"Prod-83",20.372
"Prod-84",34.3046
"Prod-85",23.8682
"Prod-86",13.0385
"Prod-87",21.2001
"Prod-88",27.5508
"Prod-90",16.1996
"Prod-91",17.8158
"Prod-92",12.396
"Prod-93",33.6018
"Prod-94",35.098
"Prod-95",33.6579
"Prod-96",12.4876
"Prod-97",19.584
"Prod-99",9.80111
"Prod-100",25.0235
"Prod-101",24.56
"Prod-102",15.8674
"Prod-103",14.5072
"Prod-104",19.0733
"Prod-105",26.3029
"Prod-106",22.077
"Prod-107",11.6004
"Prod-108",2.90853
"Prod-109",45.4574
"Prod-110",16.8675
"Prod-112",17.6569
"Prod-113",20.5827
"Prod-114",18.7272
"Prod-115",18.3566
"Prod-116",22.2968
"Prod-117",12.6317
"Prod-118",19.0911
"Prod-119",16.536
"Prod-120",7.60898
"Prod-121",15.2884
"Prod-122",18.6089
"Prod-123",18.0428
"Prod-124",26.0726
"Prod-125",26.6423
"Prod-126",32.0489
"Prod-127",28.5791
"Prod-128",23.9279
"Prod-129",26.6811
"Prod-130",13.6058
"Prod-131",14.7633
"Prod-132",19.5602
"Prod-133",18.4152
"Prod-134",24.2201
"Prod-135",21.3708
"Prod-136",15.2853
"Prod-137",16.2755
"Prod-138",21.2706
"Prod-139",21.6396
"Prod-140",19.5556
"Prod-141",26.8077
"Prod-142",19.68
"Prod-143",22.9869
"Prod-144",18.7193
"Prod-145",13.622
"Prod-146",26.4191
"Prod-147",29.2341
"Prod-148",14.2895
"Prod-149",11.9863
"Prod-150",26.4329
"Prod-151",17.8562
"Prod-152",48.8106
"Prod-153",27.0634
"Prod-154",24.5098
"Prod-155",12.0988
"Prod-156",17.6833
"Prod-157",19.1271
"Prod-158",8.65167
"Prod-160",26.8887
"Prod-161",25.4107
"Prod-162",25.3531
"Prod-163",20.8872
"Prod-164",33.601
"Prod-165",31.0454
"Prod-166",18.5875
"Prod-167",10.3202
"Prod-168",34.5439
"Prod-169",20.4701
"Prod-171",20.0109
"Prod-172",25.2186
"Prod-173",16.546
"Prod-174",19.6579
"Prod-175",30.4564
"Prod-176",23.1292
"Prod-177",23.9688
"Prod-178",23.9452
"Prod-179",23.9731
"Prod-180",7.05592
"Prod-181",34.2347
"Prod-182",24.804
"Prod-183",25.8346
"Prod-184",24.5058
"Prod-185",25.5198
"Prod-186",25.239
"Prod-187",21.0874
"Prod-188",17.7726
"Prod-189",25.2474
"Prod-190",33.6793
"Prod-191",23.7974
"Prod-192",11.4272
"Prod-193",20.862
"Prod-194",61.3153
"Prod-195",30.083
"Prod-196",16.0948
"Prod-197",44.1446
"Prod-198",24.7452
"Prod-199",16.5931
"Prod-200",23.7572
"Prod-201",23.641
"Prod-202",17.6752
"Prod-203",29.1197
"Prod-204",22.6491
"Prod-205",28.3635
"Prod-206",17.905
"Prod-207",18.9845
"Prod-208",14.8292
"Prod-209",24.4928
"Prod-210",14.4507
"Prod-211",26.7409
"Prod-212",18.9172
"Prod-214",24.7383
"Prod-215",26.5275
"Prod-216",11.8549
"Prod-217",22.962
"Prod-219",29.0317
"Prod-220",51.397
"Prod-222",16.4345
"Prod-223",13.3897
"Prod-224",13.0617
"Prod-225",25.3046
"Prod-226",26.3254
"Prod-227",22.8822
"Prod-228",36.8767
"Prod-229",10.9182
"Prod-230",21.5919
"Prod-231",18.0724
"Prod-232",26.6529
"Prod-233",16.9788
"Prod-234",24.1003
"Prod-235",19.3076
"Prod-236",15.3802
"Prod-237",25.8591
"Prod-238",17.0109
"Prod-239",24.1314
"Prod-240",26.2356
"Prod-241",30.6703
"Prod-242",39.5036
"Prod-243",15.3898
"Prod-244",19.1563
"Prod-245",17.0177
"Prod-246",24.4673
"Prod-247",21.9369
"Prod-248",17.1317
"Prod-249",23.7021
"Prod-250",26.3682
"Prod-251",18.1253
"Prod-252",17.2862
"Prod-253",20.7286
"Prod-254",20.4231
"Prod-255",20.7362
"Prod-256",26.4696
"Prod-257",13.6667
"Prod-258",28.1243
"Prod-259",12.587
"Prod-260",17.0306
"Prod-261",32.6859
"Prod-262",19.4281
"Prod-263",15.684
"Prod-264",25.7891
"Prod-265",19.1678
"Prod-266",20.4453
"Prod-267",12.2427
"Prod-268",15.7384
"Prod-269",27.9496
"Prod-270",17.7323
"Prod-271",17.0485
"Prod-272",18.5146
"Prod-273",16.7492
"Prod-274",31.2149
"Prod-275",21.7107
"Prod-276",23.3033
"Prod-277",14.9802
"Prod-278",17.3855
"Prod-279",16.3661
"Prod-280",12.3557
"Prod-281",28.4287
"Prod-282",24.6286
"Prod-283",43.6875
"Prod-284",25.6322
"Prod-285",13.8383
"Prod-286",15.2052
"Prod-287",19.7039
"Prod-288",23.4773
"Prod-289",24.0215
"Prod-290",15.9721
"Prod-291",22.7689
"Prod-292",17.4788
"Prod-294",17.6661
"Prod-295",21.3334
"Prod-297",31.8015
"Prod-298",16.4059
"Prod-299",10.4273
"Prod-300",23.2698
"Prod-301",23.6521
"Prod-302",24.6416
"Prod-303",24.4098
"Prod-304",17.3138
"Prod-305",39.6862
"Prod-306",27.1919
"Prod-307",32.727
"Prod-308",22.9036
"Prod-309",22.1353
"Prod-310",19.4909
"Prod-311",20.5607
"Prod-312",17.608
"Prod-313",27.0101
"Prod-314",15.4998
"Prod-315",23.1311
"Prod-316",48.996
"Prod-317",26.7674
"Prod-318",20.9127
"Prod-320",29.0151
"Prod-321",17.2428
"Prod-322",21.5257
"Prod-323",18.735
"Prod-324",19.0694
"Prod-325",27.0631
"Prod-326",13.5601
"Prod-327",14.8907
"Prod-328",20.7758
"Prod-329",31.7666
"Prod-330",27.9217
"Prod-331",17.5099
"Prod-332",13.1069
"Prod-333",35.0787
"Prod-334",41.8337
"Prod-335",34.115
"Prod-336",24.2206
"Prod-337",27.2157
"Prod-339",35.6758
"Prod-340",23.5784
"Prod-341",13.7529
"Prod-342",27.348
"Prod-343",15.0776
"Prod-344",7.00905
"Prod-345",32.9129
"Prod-346",25.1531
"Prod-347",26.8352
"Prod-348",19.258
"Prod-349",18.4257
"Prod-350",18.6331
"Prod-351",16.1827
"Prod-352",18.6257
"Prod-353",22.0395
"Prod-354",17.706
"Prod-355",14.9558
"Prod-356",22.2003
"Prod-357",18.4409
"Prod-358",17.0932
"Prod-359",28.8272
"Prod-360",34.6815
"Prod-361",15.0487
"Prod-362",21.4211
"Prod-363",19.7901
"Prod-364",40.6175
"Prod-365",25.4171
"Prod-366",20.9383
"Prod-367",15.7478
"Prod-369",19.3349
"Prod-370",20.711
"Prod-371",18.4433
