"ID","t"
"Prod-467",12.2295
"Prod-61",10.7486
"Prod-7",14.5559
"Prod-235",8.60712
"Prod-303",15.4255
"Prod-13",19.0524
"Prod-572",10.9392
"Prod-179",13.5055
"Prod-469",77.7085
"Prod-552",73.6372
"Prod-180",83.2133
"Prod-488",67.5437
"Prod-185",73.4032
"Prod-100",86.4956
"Prod-522",74.7935
"Prod-252",52.2079
"Prod-337",18.0315
"Prod-332",11.8394
"Prod-532",17.6093
"Prod-123",15.6734
"Prod-10",14.1945
"Prod-484",14.9677
"Prod-512",5.67252
"Prod-155",14.8607
"Prod-428",20.2098
"Prod-432",12.0435
"Prod-190",2.37713
"Prod-449",11.2582
"Prod-334",14.8028
"Prod-48",29.4857
"Prod-322",28.0565
"Prod-462",7.49147
"Prod-483",3.90133
"Prod-569",5.46228
"Prod-556",5.58643
"Prod-121",5.71205
"Prod-154",1.30711
"Prod-355",2.1036
"Prod-422",8.76889
"Prod-137",2.80585
"Prod-413",26.8279
"Prod-534",2.92184
"Prod-65",12.3615
"Prod-22",3.94027
"Prod-269",18.15
"Prod-266",27.807
"Prod-389",11.8543
"Prod-8",35.086
"Prod-495",15.8375
"Prod-19",8.87599
"Prod-258",5.29974
"Prod-581",24.0805
"Prod-51",1.75851
"Prod-171",2.70469
"Prod-344",3.24319
"Prod-361",10.2893
"Prod-559",0.84347
"Prod-487",7.65348
"Prod-536",7.99642
"Prod-345",0.199343
"Prod-394",2.96055
"Prod-129",1.49775
"Prod-567",7.27562
"Prod-503",1.81782
"Prod-45",12.0848
"Prod-148",5.59343
"Prod-514",10.5383
"Prod-485",17.3005
"Prod-499",6.56492
"Prod-507",6.78698
"Prod-74",16.143
"Prod-479",4.02648
"Prod-338",31.0803
"Prod-308",21.7816
"Prod-515",27.2163
"Prod-368",24.7073
"Prod-411",21.9526
"Prod-246",24.9465
"Prod-352",18.6941
"Prod-518",23.6045
"Prod-392",6.19931
"Prod-236",2.55097
"Prod-393",32.8397
"Prod-58",9.30043
"Prod-227",17.2168
"Prod-116",24.1794
"Prod-54",15.7098
"Prod-331",10.7797
"Prod-263",6.76339
"Prod-558",5.11841
"Prod-205",0.583392
"Prod-212",5.97023
"Prod-402",1.39341
"Prod-240",17.1237
"Prod-502",6.41586
"Prod-133",28.1366
"Prod-586",2.90332
"Prod-208",0.839951
"Prod-136",2.49256
"Prod-489",6.86275
"Prod-403",38.5481
"Prod-101",0.501681
"Prod-256",0.878317
"Prod-275",13.6861
"Prod-39",38.0947
"Prod-450",21.9525
"Prod-546",16.2829
"Prod-182",47.2862
"Prod-529",14.5558
"Prod-446",5.78931
"Prod-49",41.9021
"Prod-455",17.8126
"Prod-566",20.893
"Prod-527",19.887
"Prod-356",10.8705
"Prod-52",6.52568
"Prod-216",16.5587
"Prod-75",6.32754
"Prod-525",7.9085
"Prod-239",2.07126
"Prod-478",15.7873
"Prod-78",11.382
"Prod-72",9.9848
"Prod-84",2.29148
"Prod-15",7.48931
"Prod-99",0.873973
"Prod-27",5.59601
"Prod-472",2.50469
"Prod-371",3.62157
"Prod-280",14.0431
"Prod-396",5.74429
"Prod-538",16.0388
"Prod-299",9.29663
"Prod-551",18.1701
"Prod-12",16.7511
"Prod-328",16.7569
"Prod-95",2.34037
"Prod-421",1.78906
"Prod-319",14.8299
"Prod-384",10.5552
"Prod-521",9.05631
"Prod-597",6.99463
"Prod-447",9.02395
"Prod-206",12.7463
"Prod-132",24.3687
"Prod-383",9.64282
"Prod-253",16.8544
"Prod-545",0.28465
"Prod-416",28.7407
"Prod-233",14.5082
"Prod-9",25.4606
"Prod-494",8.09363
"Prod-223",24.6404
"Prod-528",13.3171
"Prod-400",17.296
"Prod-327",20.1026
"Prod-90",42.4633
"Prod-397",10.8281
"Prod-454",14.7758
"Prod-69",18.4281
"Prod-568",7.55348
"Prod-369",1.24087
"Prod-341",2.06743
"Prod-261",9.2753
"Prod-409",7.6652
"Prod-222",2.37287
"Prod-214",6.49137
"Prod-585",18.1997
"Prod-349",19.0052
"Prod-562",0.223341
"Prod-4",21.3318
"Prod-444",0.746018
"Prod-20",20.138
"Prod-320",26.1258
"Prod-576",26.6914
"Prod-286",18.6076
"Prod-114",16.01
"Prod-340",16.6998
"Prod-436",0.537158
"Prod-460",21.1739
"Prod-70",5.91402
"Prod-300",9.50839
"Prod-168",32.0239
"Prod-158",57.4042
"Prod-481",1.06639
"Prod-17",4.84946
"Prod-307",0.987246
"Prod-557",10.1641
"Prod-306",16.0783
"Prod-474",8.16933
"Prod-443",3.16475
"Prod-40",3.76999
"Prod-285",30.7019
"Prod-321",18.9823
"Prod-491",22.8804
"Prod-571",22.1344
"Prod-587",22.5309
"Prod-555",17.344
"Prod-542",19.3294
"Prod-220",34.1747
"Prod-278",2.20839
"Prod-110",1.57639
"Prod-30",6.20508
"Prod-281",3.66873
"Prod-64",8.89936
"Prod-376",2.84626
"Prod-584",1.65751
"Prod-336",5.38119
"Prod-152",0.979175
"Prod-468",2.11167
"Prod-108",1.21803
"Prod-434",2.28301
"Prod-386",1.55054
"Prod-221",0.484952
"Prod-431",1.60553
"Prod-178",5.06729
"Prod-85",16.7227
"Prod-310",11.4604
"Prod-418",37.4704
"Prod-540",1.15548
"Prod-163",0.917964
"Prod-125",2.38186
"Prod-238",17.23
"Prod-197",8.94874
